Distribucion Supermercado - Demanda total: 854020
Varianza demanda por seccion: 103042731
Promedio demanda por seccion: 3349
Mayor demanda en una seccion: 156064
Menor demanda en una seccion: 228

Pasillo 1 - Demanda del pasillo: 363455

   P1 - Seccion 1 - Demanda de la seccion: 156064

       Producto | Demanda
       4009     | 91
       4004     | 84
       4015     | 76
       4027     | 75
       4001     | 74
       4011     | 73
       4019     | 69
       4024     | 69
       4002     | 67
       4036     | 67
       4034     | 65
       4025     | 53
       4047     | 52
       4035     | 49
       4043     | 48
       4029     | 47
       4049     | 45
       4020     | 44
       4046     | 44
       4008     | 40
       4031     | 40
       4028     | 35
       4005     | 31
       4042     | 28
       4003     | 27
       4016     | 26
       4010     | 23
       4038     | 23
       4018     | 17
       4033     | 16
       4022     | 15
       4039     | 15
       4021     | 11
       4006     | 10
       4023     | 10
       4014     | 7
       4040     | 6
       4012     | 5
       4041     | 3
       4044     | 2
       4045     | 1

   P5 - Seccion 14 - Demanda de la seccion: 2993

       Producto | Demanda
       4070     | 278
       4080     | 166
       4057     | 147
       4064     | 146
       4061     | 139
       4056     | 133
       4067     | 111
       4055     | 105
       4051     | 99
       4058     | 99
       4096     | 95
       4060     | 94
       4077     | 90
       4093     | 85
       4076     | 80
       4087     | 70
       4066     | 67
       4050     | 65
       4098     | 63
       4068     | 54
       4069     | 54
       4097     | 53
       4075     | 50
       4094     | 49
       4072     | 47
       4074     | 44
       4091     | 44
       4089     | 42
       4078     | 39
       4099     | 37
       4065     | 35
       4059     | 32
       4063     | 32
       4073     | 32
       4054     | 31
       4090     | 28
       4095     | 26
       4052     | 22
       4084     | 18
       4083     | 17
       4085     | 15
       4092     | 15
       4082     | 12
       4053     | 11
       4081     | 9
       4079     | 6
       4062     | 2
       4071     | 2
       4086     | 2
       4088     | 1

   P5 - Seccion 15 - Demanda de la seccion: 3043

       Producto | Demanda
       4105     | 209
       4144     | 192
       4127     | 189
       4111     | 186
       4143     | 178
       4113     | 177
       4141     | 142
       4112     | 118
       4146     | 116
       4123     | 110
       4124     | 105
       4121     | 89
       4119     | 88
       4107     | 85
       4100     | 72
       4115     | 70
       4131     | 67
       4145     | 67
       4148     | 65
       4129     | 63
       4126     | 61
       4134     | 60
       4142     | 55
       4108     | 54
       4149     | 47
       4110     | 45
       4106     | 43
       4132     | 38
       4120     | 31
       4125     | 27
       4135     | 26
       4104     | 24
       4133     | 19
       4117     | 18
       4136     | 15
       4139     | 15
       4140     | 14
       4109     | 13
       4118     | 11
       4122     | 8
       4137     | 8
       4138     | 5
       4116     | 4
       4114     | 3
       4128     | 3
       4130     | 3
       4101     | 2
       4102     | 1
       4103     | 1
       4147     | 1

   P5 - Seccion 16 - Demanda de la seccion: 2358

       Producto | Demanda
       4170     | 236
       4166     | 139
       4164     | 135
       4157     | 109
       4174     | 104
       4162     | 102
       4198     | 93
       4176     | 88
       4165     | 86
       4195     | 74
       4156     | 72
       4189     | 66
       4187     | 65
       4171     | 62
       4178     | 61
       4163     | 58
       4177     | 57
       4160     | 54
       4193     | 53
       4161     | 52
       4159     | 51
       4152     | 49
       4186     | 49
       4180     | 40
       4197     | 40
       4175     | 38
       4184     | 36
       4185     | 27
       4172     | 26
       4188     | 26
       4183     | 25
       4155     | 21
       4167     | 21
       4153     | 20
       4154     | 17
       4158     | 17
       4179     | 14
       4181     | 13
       4169     | 11
       4191     | 9
       4194     | 7
       4150     | 6
       4168     | 5
       4173     | 5
       4192     | 5
       4190     | 4
       4151     | 3
       4199     | 3
       4182     | 2
       4196     | 2

   P5 - Seccion 17 - Demanda de la seccion: 2982

       Producto | Demanda
       4207     | 303
       4209     | 239
       4201     | 219
       4221     | 178
       4226     | 166
       4214     | 124
       4220     | 124
       4237     | 102
       4245     | 85
       4200     | 84
       4208     | 84
       4227     | 75
       4203     | 71
       4215     | 67
       4229     | 67
       4202     | 65
       4223     | 62
       4240     | 60
       4211     | 49
       4230     | 49
       4234     | 49
       4244     | 49
       4204     | 48
       4239     | 45
       4249     | 45
       4224     | 43
       4218     | 37
       4213     | 36
       4247     | 35
       4217     | 34
       4242     | 34
       4216     | 33
       4210     | 32
       4233     | 30
       4219     | 23
       4238     | 21
       4248     | 20
       4246     | 16
       4228     | 15
       4236     | 14
       4243     | 11
       4241     | 9
       4205     | 6
       4232     | 6
       4225     | 5
       4231     | 5
       4235     | 3
       4212     | 2
       4222     | 2
       4206     | 1

Pasillo 6 - Demanda del pasillo: 41829

   P6 - Seccion 1 - Demanda de la seccion: 2942

       Producto | Demanda
       4251     | 189
       4270     | 162
       4272     | 154
       4278     | 148
       4297     | 145
       4282     | 144
       4267     | 136
       4258     | 131
       4269     | 128
       4265     | 123
       4294     | 120
       4256     | 116
       4257     | 98
       4285     | 91
       4299     | 79
       4284     | 72
       4280     | 70
       4263     | 62
       4277     | 62
       4286     | 61
       4292     | 61
       4279     | 58
       4295     | 57
       4266     | 52
       4288     | 52
       4260     | 38
       4293     | 32
       4271     | 30
       4296     | 25
       4252     | 24
       4287     | 24
       4298     | 24
       4273     | 23
       4262     | 21
       4281     | 21
       4254     | 18
       4291     | 17
       4264     | 12
       4253     | 10
       4274     | 10
       4289     | 8
       4250     | 7
       4283     | 7
       4261     | 5
       4255     | 4
       4268     | 3
       4275     | 3
       4290     | 3
       4259     | 1
       4276     | 1

   P6 - Seccion 2 - Demanda de la seccion: 3593

       Producto | Demanda
       4336     | 589
       4344     | 261
       4307     | 258
       4339     | 243
       4316     | 237
       4342     | 182
       4310     | 175
       4340     | 165
       4305     | 132
       4317     | 87
       4326     | 84
       4308     | 79
       4325     | 77
       4304     | 76
       4318     | 63
       4319     | 62
       4334     | 62
       4345     | 57
       4306     | 55
       4312     | 53
       4337     | 51
       4323     | 45
       4348     | 45
       4343     | 40
       4300     | 36
       4309     | 34
       4320     | 31
       4332     | 30
       4303     | 29
       4331     | 23
       4346     | 22
       4302     | 21
       4314     | 21
       4338     | 20
       4311     | 19
       4315     | 17
       4321     | 15
       4341     | 15
       4313     | 13
       4324     | 13
       4335     | 13
       4322     | 10
       4349     | 8
       4329     | 7
       4327     | 5
       4328     | 4
       4347     | 4
       4301     | 2
       4330     | 2
       4333     | 1

   P6 - Seccion 3 - Demanda de la seccion: 3173

       Producto | Demanda
       4393     | 329
       4386     | 186
       4357     | 185
       4360     | 184
       4389     | 164
       4358     | 150
       4383     | 146
       4374     | 126
       4377     | 115
       4392     | 113
       4363     | 104
       4362     | 92
       4371     | 82
       4382     | 72
       4397     | 70
       4381     | 67
       4369     | 66
       4388     | 66
       4353     | 65
       4376     | 61
       4396     | 60
       4351     | 59
       4364     | 55
       4384     | 55
       4361     | 54
       4373     | 52
       4398     | 33
       4394     | 31
       4379     | 29
       4395     | 27
       4372     | 26
       4385     | 26
       4387     | 25
       4367     | 23
       4365     | 22
       4354     | 21
       4375     | 21
       4352     | 18
       4380     | 18
       4368     | 14
       4350     | 12
       4370     | 10
       4390     | 9
       4391     | 9
       4366     | 8
       4356     | 6
       4355     | 3
       4378     | 2
       4359     | 1
       4399     | 1

   P6 - Seccion 4 - Demanda de la seccion: 2338

       Producto | Demanda
       4424     | 172
       4433     | 148
       4444     | 130
       4445     | 122
       4412     | 115
       4447     | 105
       4435     | 100
       4448     | 96
       4405     | 89
       4401     | 87
       4407     | 87
       4429     | 75
       4417     | 73
       4419     | 72
       4410     | 61
       4411     | 58
       4430     | 57
       4402     | 52
       4418     | 51
       4439     | 50
       4406     | 45
       4436     | 44
       4409     | 42
       4420     | 37
       4421     | 33
       4416     | 31
       4432     | 30
       4426     | 26
